mathId,name,advisors,thesis,thesisUniversity,thesisCountry,thesisYear,numStudents,numDescendants
191349,Morrel H. Cohen,Charles  Kittel,On nuclear electric quadrupole interactions in crystals,University of California Berkeley,UnitedStates,1952,1,23
191350,C.  Trezos,Paul  KrÃ©e;Christian  Soize,Approche probabiliste de la sécurité des constructions,,France,,0,0
191351,N.  Aka,Paul  KrÃ©e;Christian  Soize,Calcul d’indices probabilistes de sécurité pour les structures,,France,,0,0
191352,V.  Hachemi,Paul  KrÃ©e;Christian  Soize,Etude du comportement dynamique non linéaire des risers pour les grandes
profondeurs soumis au courant et à la houle,,France,,0,0
191353,F.  Poirion,Paul  KrÃ©e;Christian  Soize,Etude numérique de la mécanique aléatoire des systèmes à nombre variable de
liaisons,,France,,0,0
191354,O.  Fillatre,Christian  Soize,Identification des systèmes dynamiques faiblement non linéaires à partir
d’excitations aléatoires,,France,,0,0
191355,P.  Soudais,Christian  Soize,Résolution des équations de Maxwell harmonique par une méthode numérique
hybride,,France,,0,0
191356,O.  Lefur,Christian  Soize,Identification modale des systèmes dynamiques multidimensionnels faiblement
non linéaires par une méthode de linéarisation stochastique à paramètres aléatoire,,France,,0,0
191357,J. C. Michelucci,Christian  Soize,Optimisation de forme structurale axisymetrique en vibroacoustique interne
dans les domaines des basses et moyennes fréquences,,France,,0,0
191358,Hugo AndrÃ©s LÃ³pez,Thomas Troels Hildebrandt,Foundations of Communication-Centred Programming: Calculi Logic & Types.,IT University of Copenhagen,Denmark,2012,0,0
191359,Christophe  Desceliers,Christian  Soize,Dynamique non linéaire en déplacements finis des structures
tridimensionnelles viscoélastiques en rotation,,France,,1,1
191360,Nancy Laura Stokey,Kenneth Joseph Arrow,,Harvard University,UnitedStates,1978,0,0
191361,Katrin  Scheel,Thomas  Sonar;Alexander  Kreuzer,Der Briefwechsel Richard Dedekind - Heinrich Weber,rer. nat. Technische Universität Carolo-Wilhelmina zu Braunschweig,Germany,2014,0,0
191362,Allen  Montz,Frederick  Bloom;Hamid  Bellout,Some Bipolar Viscous Fluid Flow Problems in Rigid and Compliant Domains,Northern Illinois University,UnitedStates,2014,0,0
191363,Adrijo  Chakraborty,Gauri Sankar Datta;Abhyuday  Mandal,Hierarchical Bayesian methods for survey sampling and other applications,University of Georgia,UnitedStates,2014,0,0
191364,Ishrar  Hussain,Leila  Kosseim;Olga  Ormandjieva,Linguistic Approaches for the Early Measurement of Functional Size from
Software Requirements,Concordia University,Canada,2014,0,0
191365,Reda  Siblini,Leila  Kosseim,Recognizing Textual Entailment using Description Logics and Semantic
Relatedness,Concordia University,Canada,2014,0,0
191366,Osama  El Demerdash,Leila  Kosseim;Sabine  Bergler,Mining Photographic Collections to enhance the Precision and Recall of
Search Results Using Semantically Controlled Query Expansion,Concordia University,Canada,2013,0,0
191367,Sabine  Bergler,,,,,,1,1
