mathId,name,advisors,thesis,thesisUniversity,thesisCountry,thesisYear,numStudents,numDescendants
17001,Thomas  Cecil,Stanley Joel Osher,Numerical Methods for Partial Differential Equations Involving Discontinuites,University of California Los Angeles,UnitedStates,2003,0,0
17002,Suneal  Chaudhary,Russel Edward Caflisch,Acceleration of Monte Carlo Methods Using Low Discrepancy Sequences,University of California Los Angeles,UnitedStates,2004,0,0
17003,Yohann  Choi,,Computation of Ordinal-invariant Trajectory Solutions to Multi-person Bargaining Problems,University of California Los,UnitedStates,Angeles,0,0
17004,Owen M. Davey,Alexander S. Merkurjev,On the Existence of Algebraic Oriented Equivariant Cohomology Theories,University of California Los Angeles,UnitedStates,2004,0,0
17005,Brian  Forbes,Kefeng  Liu,Open String Mirror Maps from Picard-Fuchs Equations on Relative Cohomology,University of California Los,UnitedStates,Angeles,0,0
17006,Pierluigi  Crescenzi,Daniel Pierre Bovet,,Università di Roma La Sapienza,Italy,1991,5,15
17007,JosÃ© Esteban GalÃ©,JoaquÃ­n MarÃ­a Ortega Aramburu,Sobre espacios de funciones diferenciables en dimensión infinita aproximables por polinomios en conjuntos acotados,Universidad de Zaragoza,Spain,1980,3,11
17008,Joseph Andrew Konstan,,,,,Ph.D.,3,5
17009,Jin Au Kong,David  K. Cheng,Wave Propagation in Moving Anisotropic Media,Syracuse University,UnitedStates,1968,-1,-1
17010,Didier  Caucal,Laurent  Kott,Décidabilité de l'équivalence forte des schémas récursifs de programmes monadiques,Université Paris Diderot - Paris 7,France,1985,6,8
17011,Nabil Rashad Adam,,Capacity Planning in a Job-Shop Environment,Columbia University,UnitedStates,1975,9,11
17012,Rodney Dirk Gentry,,Bounds for Functions of Eigenvalues for Vibrating Strings,University of California Davis,UnitedStates,1972,-1,-1
17013,Charles E. Gates,Ralph E. Comstock,The Constitution of Genetic Variances and Covariances Assuming Linkage,North Carolina State University,UnitedStates,1955,2,2
17014,Victor  Twersky,,,,,Ph.D.,2,29
17015,Panayote Miltiades Pardalos,Judah Benjamin  Rosen,Integer and Separable Programming Techniques for Large Scale Global Optimization Problems,University of Minnesota-Minneapolis,UnitedStates,1985,58,113
17016,Ian  Holland,Karl K. Lieberherr,The Design and Representation of Object-Oriented Components,Northeastern University,UnitedStates,1992,0,0
17017,Paul  Bergstein,Karl K. Lieberherr,Managing the Evolution of Object-Oriented Systems,Northeastern University,UnitedStates,1994,0,0
17018,Ignacio  Silva-Lepe,Karl K. Lieberherr,Techniques for Reverse-Engineering and Re-engineering into the Object-Oriented Paradigm,Northeastern University,UnitedStates,1994,0,0
17019,Cun  Xiao,Karl K. Lieberherr,Adaptive Software: Automatic Navigation Through Partially Specified Data Structures,Northeastern University,UnitedStates,1994,0,0
17020,Walter  HÃ¼rsch,Karl K. Lieberherr,Maintaining Behavior and Consistency of Object-Oriented Systems during Evolution,Northeastern University,UnitedStates,1995,0,0
17021,Linda  Seiter,Karl K. Lieberherr,Design Patterns for Managing Evolution,Northeastern University,UnitedStates,1996,0,0
17022,Crista  Lopes,Karl K. Lieberherr,D: A Language Framework for Distributed Programming,Northeastern University,UnitedStates,1997,0,0
17023,Johan  Ovlinger,Karl K. Lieberherr,,Northeastern University,UnitedStates,2004,0,0
17024,Doug  Orleans,Karl K. Lieberherr,Programming Language Support for Separation of Concerns,Northeastern University,UnitedStates,2005,0,0
17025,Jim  Finn,Karl K. Lieberherr,,Princeton University,UnitedStates,1982,0,0
17026,Doug  Long,Karl K. Lieberherr,The Security of Bits in the Discrete Logarithm,Princeton University,UnitedStates,1983,0,0
17027,John T. Scranton,Karl K. Lieberherr,P-Optimal Approximation,Princeton University,UnitedStates,1982,0,0
17028,Peter  Philip,JÃ¼rgen  Sprekels,Transient Numerical Simulation of Sublimation Growth of SiC Bulk Single Crystals. Modeling Finite Volume Method Results,Humboldt-Universität zu Berlin,Germany,2003,0,0
17029,Antoine  Rousseau,Roger Meyer Temam,Etudes théoriques et numériques des équations primitives de l\'océan sans viscosité,Université Paris-Sud XI - Orsay,France,2005,0,0
17030,Adelaida Borisovna VasilÃ©va,Andrei Nikolaevich Tikhonov,,Lomonosov Moscow State University,Russia,1951,2,5
17031,Biao  Xing,Mark J. van der Laan,Statistical Methods for Detecting Structured Cis-regulatory Motifs and Constructing Transcriptional Regulatory Networks,University of California Berkeley,UnitedStates,2004,0,0
17032,Julien  MarchÃ©,Pierre  Vogel,Sur l'intégrale de Kontsevich des noeuds dans les variétés de dimension 3,Université Paris Diderot - Paris 7,France,2004,0,0
17033,Boris Ivanovich Morgunov,Vladimir Markovich Volosov,,Lomonosov Moscow State University,Russia,1964,0,0
17034,JÃ¼rgen  Giesl,Christoph  Walther,Automatisierung von Terminierungsbeweisen für rekursiv definierte Algorithmen,Technische Universität Darmstadt,Germany,1992,0,0
17035,Ibrahim A. I. Suleiman,Robert Arnott Wilson,Modular Representations of Some Finite Simple Groups,University of Birmingham,UnitedKingdom,1990,0,0
17036,Haiyan  Huang,Larry Mark Goldstein,Bounds for the Errors in Word Count Distributional Approximations,University of Southern California,UnitedStates,2001,0,0
17037,Enric  Fossas i Colet,Carlos  CurrÃ¡s Bosch,Camps de Killing en varietats semiriemannianes,Universidad de Barcelona,Spain,1986,8,9
17038,Robert Lee Bowden Jr.,,Time-Dependent Solution of the Neutron Transport Equation in a Finite Slab,Virginia Polytechnic Institute and State University,UnitedStates,1963,-1,-1
17039,PÃ©ter Tibor Nagy,Anatoly Mikhailovich Vasil'ev,Geodesics on fibered spaces,Lomonosov Moscow State University,Russia,1978,3,3
17040,Jaume  Franch,Enric  Fossas i Colet,Flatness Tangent Systems and Flat Outputs,Universitat Politècnica de Catalunya,Spain,1999,0,0
17041,David  Dietz,William  Greenberg,Conditional Entropy for Statistical Systems with Long-Range Interactions,Indiana University,UnitedStates,1975,0,0
17042,John Frederick Cavalier,William  Greenberg,Model Kinetic Equations for a Binary Gas,Virginia Polytechnic Institute and State University,UnitedStates,1983,0,0
17043,Wlodzimierz Ignacy Walus,William  Greenberg,Stationary Solutions of Abstract Kinetic Equations,Virginia Polytechnic Institute and State University,UnitedStates,1985,0,0
17044,Borislava  Gutars,,The Inverse Boundary Value Problem in Anisotropic Media,University of California Los,UnitedStates,Angeles,0,0
17045,Chiu-Yen  Kao,Stanley Joel Osher,Fast Sweeping Methods for Static Hamilton-Jacobi Equation,University of California Los Angeles,UnitedStates,2004,-1,-1
17046,Arthur Y. Lee,William Isaac Newman,Symplectic Integration of Nonlinear Hamiltonian Systems,University of California Los Angeles,UnitedStates,2004,0,0
17047,Chohong  Min,Stanley Joel Osher,A Computational Framework Tracking a Moving Interface in Arbitrary Dimension and Codimension,University of California Los Angeles,UnitedStates,2004,0,0
17048,Mark Christopher Moelich,Tony Fan-Cheong Chan,Logic Models in Segmentation and Tracking,University of California Los Angeles,UnitedStates,2004,0,0
17049,Christina  Soderlund,Robert Freeman Brown,Characterizing Fixed Point Sets of Maps Homotopic to a Given Map,University of California Los Angeles,UnitedStates,2004,0,0
17050,Chong Hui  Tan,,Equivariant K-theories Equivariant Cycle Theories and Equivariant Motivic Homototpy Theory,University of California Los,UnitedStates,Angeles,0,0
17051,Wei  Zhu,Tony Fan-Cheong Chan,Variational Models for Illusory Contours and Shape Prior Segmentation.,University of California Los Angeles,UnitedStates,2004,0,0
17052,Shin-Sheg  Yuan,,Some Contributions in Computational Biology,University of California Los,UnitedStates,Angeles,0,0
17053,Suzanne  Lindborg,,Representations of Affie Lie Algebras of Level Zero,University of California,UnitedStates,Riverside,0,0
17054,Chanwoo  Pae,,Groebner Bases of Veronese Embeddings and N-P Problems,University of California,UnitedStates,Riverside,0,0
17055,L. Gary (Leslie) Leal,Andreas  Acrivos,A Study of Steady Closed Streamline Flow at Large Reynolds Number,Stanford University,UnitedStates,1969,3,19
17056,John Michael Ennis,Guofang  Wei,On the Universal Cover of the Gromov-Hausdorff Limit of Manifolds with Ricci Curvature Bounded Below,University of California Santa Barbara,UnitedStates,2004,0,0
17057,Zhen  He,Mihai  Putinar,Interpolation by Bounded Analytic Functions in Domains of $C^n$,University of California Santa Barbara,UnitedStates,2003,0,0
17058,Heath  Proskin,Darren David Long,Flat Faces in Punctured Torus Groups,University of California Santa Barbara,UnitedStates,2005,0,0
17059,Jorge L. Hernandez,Svetlozar Todorov Rachev,A General Framework for Term Structure and Credit Risk Models Driven by Levy Processes,University of California Santa Barbara,UnitedStates,2003,0,0
17060,Anna  Liu,Yuedong  Wang,Hypothesis Testing in Smoothing Spline Models and Modeling of Hormone Generating Mechanisms,University of California Santa Barbara,UnitedStates,2004,-1,-1
17061,Jeffrey  Sklar,,Some Contributions to Spatially Adaptive Non-parametric Regression,University of California Santa Barbara,UnitedStates,2003,0,0
17062,Dongjin  Kim,WÅodek  Proskurowski;Firdaus E. Udwadia,Efficient Methods for Nonlinear Parabolic PDEs,University of Southern,UnitedStates,California,0,0
17063,Wei-Cheng  Mao,,Quadratic Variation Estimators for Diffusion Models in Finance,University of Southern,UnitedStates,California,0,0
17064,Yongjun  Yang,,A New Discontinuous Finite Element Method Based on a Least-Squares Stabilization for Elliptic and Convection-diffusion Problems,Colorado School of,UnitedStates,Mines,0,0
17065,Margaret Elizabeth Andrews,Richard Alan Davis,Parameter Estimation for All-pass Time Series Models,Colorado State University,UnitedStates,2003,-1,-1
17066,Devin S. Johnson,Jennifer A. Hoeting,Random Effects Graphical Models For Discrete Compositional Data,Colorado State University,UnitedStates,2003,0,0
17067,Sean  Mahabir,,Evaluation of the Method R Procedure for One Way Random Effects Models,Colorado State,UnitedStates,University,0,0
17068,Gabriel  Rodriquez-Yam,,Estimation for State-space Models and Bayesian Regression Analysis with Parameter Constraints,Colorado State,UnitedStates,University,0,0
17069,Yi-Chao  Chen,Jerald L. Ericksen,Some Stability Problems for Elastic Materials,University of Minnesota-Minneapolis,UnitedStates,1985,2,2
17070,Pierre  Vallois,,,,,Ph.D.,2,5
17072,Byoung-du  Kim,Karl Cooper Rubin,The Parity Conjecture and Algebraic Functional Equations for Elliptic Curves at Primes with Supersingular Reduction,Stanford University,UnitedStates,2005,0,0
17073,Leon  Fairbanks,Ron Yehuda Donagi,Lax representation for Kovalevski's top,Northeastern University,UnitedStates,1988,0,0
17074,Richard  McNamara,Anne Margaret Dougherty,Applications of Spanning Trees to Continuous-time Markov Processes with Emphasis on Loss Systems,University of Colorado Boulder,UnitedStates,2005,0,0
17075,Madeeha  Khalid,Ron Yehuda Donagi,On the moduli of Hodge-isogenous pairs of K3s,University of Pennsylvania,UnitedStates,2003,0,0
17076,Ignacio  de Gregorio,David Michael Quentin Mond,F-manifolds and Deformations of Functions,University of Warwick,UnitedKingdom,2004,0,0
17077,Aixiang  Yao,William  Greenberg,Kinetic Theory and Global Existence in L1 for a Dense Square-Well Fluid,Virginia Polytechnic Institute and State University,UnitedStates,1995,0,0
17078,Degong  Song,William  Greenberg,On the Spectrum of Neutron Transport Equations with Reflecting Boundary Conditions,Virginia Polytechnic Institute and State University,UnitedStates,1999,0,0
17079,Jacek  Polewczak,William  Greenberg,Semilinear Evolution Equations in Weak Topologies of Banach Spaces and an Application to the BGK Equation,Virginia Polytechnic Institute and State University,UnitedStates,1981,0,0
17080,Jun  Chen,William  Greenberg;Robert Lee Bowden Jr.,Discrete Dynamical Systems in Solving H-Equations,Virginia Polytechnic Institute and State University,UnitedStates,1995,0,0
17081,Peng  Lei,William  Greenberg,The Cauchy Problem for the Diffusive Vlasov Enskog Equations,Virginia Polytechnic Institute and State University,UnitedStates,1993,0,0
17082,Rong-sheng  Liu,William  Greenberg,Perturbation Theory of Generalized Enskog Systems,Virginia Polytechnic Institute and State University,UnitedStates,1993,0,0
17083,Andre Vieira Vassalo da Fonseca,Steffen  Koenig,,University of Leicester,UnitedKingdom,2004,0,0
17084,Boris  Kharlamov,Yuri Vladimirovich Linnik,Study of Markov Processes Connected with the Search of Maximum,St. Petersburg State University,Russia,1966,0,0
17085,Rui  Albuquerque,John Howard Rawnsley,On the Twistor Theory of Symplectic Manifolds,University of Warwick,UnitedKingdom,2002,0,0
17086,Stephen E. Binns,Stephen George Simpson,The Medvedev and Muchnik Lattices of Pi01 Classes,The Pennsylvania State University,UnitedStates,2003,0,0
17087,Carl  Mummert,Stephen George Simpson,On the Reverse Mathematics of General Topology,The Pennsylvania State University,UnitedStates,2005,0,0
17088,Jen-Chung  Chuan,Charles A. Akemann,One-Sided Ideals In A C*-Algebra,University of California Santa Barbara,UnitedStates,1977,0,0
17089,TanYu  Lee,Charles A. Akemann,Banach Algebras Associated With A Discrete Group,University of California Santa Barbara,UnitedStates,1979,0,0
17090,Chuan Kuan Yuan,Charles A. Akemann;Ky  Fan,Inner Invariant Means on Locally Compact Groups,University of California Santa Barbara,UnitedStates,1987,0,0
17091,Cheng  Lee,Charles A. Akemann,Approximating The Averaging Operator,University of California Santa Barbara,UnitedStates,1991,0,0
17092,Yeh-Chan  Chen,Charles A. Akemann,A  Continuous Inverse Of Lyapunov Convexity Theorem,University of California Santa Barbara,UnitedStates,1994,0,0
17093,Walden  Freedman,Charles A. Akemann,Alternative Dunford-Pettis Properties,University of California Santa Barbara,UnitedStates,1995,0,0
17094,Kurt  Friedman,Charles A. Akemann,Pfitzner's Lemma And Boundedness In C*-Algebras,University of California Santa Barbara,UnitedStates,1995,0,0
17095,Herve  Moulin,   Bayo,Problems In The Inverse Dynamics Solution For Flexible Manipulators,University of California Santa Barbara,UnitedStates,1989,0,0
17096,Peter  Smereka,Bjorn  Birnir,The Dynamics Of Bubbles And Bubble Clouds,University of California Santa Barbara,UnitedStates,1989,2,2
17097,Kenneth  Nelson,Bjorn  Birnir,Attractors Of The Semi-Linear Damped And Periodically Driven Wave Equation On Bounded Domains,University of California Santa Barbara,UnitedStates,1996,0,0
17098,Stanley K. Kranzler,Thomas Kelman Boehme,Existence Theorems For Certain Convolution Equations,University of California Santa Barbara,UnitedStates,1969,0,0
17099,Dennis  Nemzer,Thomas Kelman Boehme,Boehmians As An F-Space,University of California Santa Barbara,UnitedStates,1984,0,0
17100,Raymond  Gedeon,Thomas Kelman Boehme,Hilbert Transforms Of Generalized Functions,University of California Santa Barbara,UnitedStates,1986,0,0
17101,Osman  Yurekli,Thomas Kelman Boehme,Identities Inequalities And Parseval Type Relations On Integral Transforms And Fractional Integrals,University of California Santa Barbara,UnitedStates,1988,0,0
17102,Colm P. O'DÃºnlaing,Ronald Vernon Book,Finite and Infinite Regular Thue Systems,University of California Santa Barbara,UnitedStates,1981,0,0
17103,Ding-Zhu  Du,Ronald Vernon Book,Generalized Complexity Cores And Levelability Of Intractable Sets,University of California Santa Barbara,UnitedStates,1985,34,40
17104,David  Russo,Ronald Vernon Book,Structural Properties Of Complexity Classes,University of California Santa Barbara,UnitedStates,1985,0,0
17105,Luquan  Pan,Ronald Vernon Book,Applications Of Rewriting Techniques,University of California Santa Barbara,UnitedStates,1986,0,0
17106,John Lander Leonard,Andrew Michael Bruckner,Some Conditions Implying The Monotonicity Of A Real Function,University of California Santa Barbara,UnitedStates,1966,0,0
17107,Charles  Thorne,Andrew Michael Bruckner,Covers and Majorants with Density at a Point,University of California Santa Barbara,UnitedStates,1972,0,0
17108,Steven  Agronsky,Andrew Michael Bruckner,Characterizations Of Certain Subclasses Of The Class Of Baire 1 Functions,University of California Santa Barbara,UnitedStates,1974,0,0
17109,Don Lane Hancock,Andrew Michael Bruckner,Homeomorphic Transformations Of Approximately Continuous Functions Into Derivatives,University of California Santa Barbara,UnitedStates,1979,0,0
17110,John W. Haussermann,Andrew Michael Bruckner,Generalized Porosity Characteristics Of A Residual Set Of Continuous Functions,University of California Santa Barbara,UnitedStates,1984,0,0
17111,Ali (Aliasghar Alikhani-Koopaei) Alijani-Koopaei,Andrew Michael Bruckner,Baire Classification Of Extreme Generalized Derivates,University of California Santa Barbara,UnitedStates,1985,0,0
17112,Kevin  Taylor,Andrew Michael Bruckner,Darbauxlike Properties And Monotonicity For Generalized Derivatives,University of California Santa Barbara,UnitedStates,1985,0,0
17113,Clifford  Cordy,Andrew Michael Bruckner,Intersection Conditions And Near Intersection Conditions For Path Derivatives,University of California Santa Barbara,UnitedStates,1988,0,0
17114,Paul  Keller,Andrew Michael Bruckner,OMEGA-LIMIT SETS OF VARIOUS CLASSES OF Real Functions,University of California Santa Barbara,UnitedStates,1991,0,0
17115,Timothy Howard Steele,Andrew Michael Bruckner,Omega Limit Sets For Functions Exhibiting Controlled Growth,University of California Santa Barbara,UnitedStates,1994,0,0
17116,Sara Hawtrey Jones,Andrew Michael Bruckner,The Baire Category Theorem:  It's Scope,University of California Santa Barbara,UnitedStates,1995,0,0
17117,Bahattin  Cengiz,Michael James Cambern,Isomorphic Properties Of Spaces Of Continuous Functions,University of California Santa Barbara,UnitedStates,1971,0,0
17118,Young-Seop  Song,Michael James Cambern,On Modules Of Vector Valued Functions,University of California Santa Barbara,UnitedStates,1992,0,0
17119,Dan C. Rinne,Jack Gary Ceder,Realization Of Cluster Sets,University of California Santa Barbara,UnitedStates,1979,0,0
17120,Ibrahim  Mustafa,Jack Gary Ceder,On Darbaux Semi Continuous Functions,University of California Santa Barbara,UnitedStates,1985,0,0
17121,James (Stu) Bratholdt,Daryl  Cooper,The Topology Of Character Varieties Of Representations Into Sl2,University of California Santa Barbara,UnitedStates,1991,0,0
17122,Alan  Lash,Daryl  Cooper,Boundary Curve Space Of The Whitehead Link Complement,University of California Santa Barbara,UnitedStates,1993,0,0
17123,Hung  Vuong,Daryl  Cooper,Classification Of Self-Similar Cantor Sets Of Rn Up To Bi-Lipschitz Equivalence,University of California Santa Barbara,UnitedStates,1994,0,0
17124,Donald  Lawrence,Daryl  Cooper,All Smooth Connected 4-Manifolds Are Quotients Of R4,University of California Santa Barbara,UnitedStates,1996,0,0
17125,Patrick  Shanahan,Daryl  Cooper,Cyclic Dehn Surgery And The A-Polynomial Of A Knot,University of California Santa Barbara,UnitedStates,1996,0,0
17126,Andrzej  Swiech,Michael Grain Crandall,Viscosity Solutions Of Fully Nonlinear Partial Differential Equations With Unbounded Terms In Infinite Dimensions,University of California Santa Barbara,UnitedStates,1993,-1,-1
17127,Maciej  Kocan,Michael Grain Crandall,Some Aspects Of The Theory Of Viscosity Solutions Of Fully Non Linear Partial Differential Equations,University of California Santa Barbara,UnitedStates,1994,0,0
17128,Ping-Kan (Ken) Fok,Michael Grain Crandall,Estimates Of Second Order Elliptic Operators,University of California Santa Barbara,UnitedStates,1996,0,0
17129,Sa-Ge  Lee,John A. Ernest,The Joint Normal Spectrum Relative Spectrum And The Closure Of The Shell,University of California Santa Barbara,UnitedStates,1972,-1,-1
17130,Scott  Brown,John A. Ernest,Banach Algebras That Are Dual Spaces,University of California Santa Barbara,UnitedStates,1978,3,6
17131,Wai-Fong Kwok Chuan,John A. Ernest,Containment Relations Of Representations Of C* Algebras And Operators,University of California Santa Barbara,UnitedStates,1979,0,0
17132,Brian  Amrine,John A. Ernest,Characterization And Construction Of Approximately Finite Dimensional Von Neumann Algebras,University of California Santa Barbara,UnitedStates,1981,0,0
17133,David W. Roeder,Ky  Fan,Duality Of Locally Compact Groups,University of California Santa Barbara,UnitedStates,1968,0,0
17134,Michael Harry Powell,Ky  Fan,Compactifications and Extensions Of Uniform Duality,University of California Santa Barbara,UnitedStates,1969,0,0
17135,Donald  Hartig,Ky  Fan,A Characterization Of The Functor Of The Space Of Continuous Functions,University of California Santa Barbara,UnitedStates,1970,0,0
17136,Paul Tsoy-Wo Ma,Ky  Fan,Topological Degrees Of Set Valued Compact Fields In Locally Convex Spaces,University of California Santa Barbara,UnitedStates,1970,0,0
17137,Charles M. Joiner Jr.,Ky  Fan,Some Results On Free Topological Groups,University of California Santa Barbara,UnitedStates,1970,0,0
17138,Chung Wei Ha,Ky  Fan,Approximation Numbers Of Linear Operators And Nuclear Spaces,University of California Santa Barbara,UnitedStates,1972,0,0
17139,Dennis  Wildfogel,Ky  Fan,Algebras With Two Topologies The Peter-Weyl Theorem And Spectral Synthesis,University of California Santa Barbara,UnitedStates,1974,0,0
17140,Richard  Smith,Larry Joel Gerstein,The Construction Of Definite Indecomposable Hermitian Forms,University of California Santa Barbara,UnitedStates,1976,0,0
17141,William  Bondurant,Larry Joel Gerstein,Spinor Norms Of Integral Quadratic Forms,University of California Santa Barbara,UnitedStates,1989,0,0
17142,Robert  Schwennicke,William Burkley Jacob,Witt Rings Of Elliptic Curves,University of California Santa Barbara,UnitedStates,1994,0,0
17143,Juan  Estrada,William Burkley Jacob,Quadratic Forms Elliptic Curves And Valuations,University of California Santa Barbara,UnitedStates,1995,0,0
17144,Peter  Tannenbaum,Eugene Carlyle Johnsen,Abelian Inverse Property Neofelds,University of California Santa Barbara,UnitedStates,1975,0,0
17145,Tatiana  Deretsky,Eugene Carlyle Johnsen,Abelian Inverse Property Neofields:  Existence And Algebraic Structure,University of California Santa Barbara,UnitedStates,1983,0,0
17146,Thomas  Putnam,Eugene Carlyle Johnsen,Combinatorial Gray Code And Hamiltonian Circuits Through Certain Cayley Graphs Of The Symmetric Group,University of California Santa Barbara,UnitedStates,1990,0,0
17147,Brian Roger Alspach,Paul Joseph Kelly,A Class Of Tournaments,University of California Santa Barbara,UnitedStates,1966,13,30
17148,Harriet L. Botta Kruse,Paul Joseph Kelly,Types Of Regularity In Simple Graphs,University of California Santa Barbara,UnitedStates,1968,0,0
17149,Phyllis Zweig Chinn,Paul Joseph Kelly,Graph Isomorphisms,University of California Santa Barbara,UnitedStates,1969,0,0
17150,Brian  Mangum,Darren David Long,Topological And Geometric Properties Of Surfaces Transverse To Pseudo-Anosov Flows,University of California Santa Barbara,UnitedStates,1996,0,0
17151,Earle Peter Botta,Marvin David Marcus,Linear Transformations On Matrices:  The Invariance Of A Class Of General Matrix Functions,University of California Santa Barbara,UnitedStates,1965,2,2
17152,William Robert Gordon,Marvin David Marcus,Inequalities For Generalized Matrix Functions,University of California Santa Barbara,UnitedStates,1965,0,0
17153,Rudolf  Kippenhahn,Wilhelm  Specht,Der Wertevorrat einer Matrix,Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,1951,2,4
17154,George W. Soules,Marvin David Marcus,Matrix Functions And The Laplace Expansion Theorem,University of California Santa Barbara,UnitedStates,1966,0,0
17155,Stephen J. Pierce,Marvin David Marcus,Generalized Isometries,University of California Santa Barbara,UnitedStates,1968,0,0
17156,Russell L. Merris,Marvin David Marcus,A Generalization Of The Associated Transformation,University of California Santa Barbara,UnitedStates,1969,0,0
17157,William E. Watkins,Marvin David Marcus,Inequalities For Derivation Operators On A Tensor Space,University of California Santa Barbara,UnitedStates,1969,0,0
17158,Mohammad Shafqat Ali,Marvin David Marcus,Additive Commutators Jordan Products,University of California Santa Barbara,UnitedStates,1970,0,0
17159,James  Holmes,Marvin David Marcus,Application To Derivations To Invariance Problems,University of California Santa Barbara,UnitedStates,1971,0,0
17160,Elizabeth  Wilson,Marvin David Marcus,Partial Derivations On Symmetry Classes Of Tensors,University of California Santa Barbara,UnitedStates,1971,0,0
17161,Herbert  Robinson,Marvin David Marcus,Quadratic And Bilinear Forms On Symmetry Classes Of Tensors,University of California Santa Barbara,UnitedStates,1975,0,0
17162,Robert  Grone,Marvin David Marcus,Isometries Of Matrix Algebras,University of California Santa Barbara,UnitedStates,1976,0,0
17163,Patricia  Andresen,Marvin David Marcus,The Finite Dimensional Numerical Range,University of California Santa Barbara,UnitedStates,1976,0,0
17164,Ivan  Filippenko,Marvin David Marcus,Decomposable Numerical Ranges,University of California Santa Barbara,UnitedStates,1977,0,0
17165,John P. Chollet,Marvin David Marcus,Equality Of Decomposable Symmetrized Tensors,University of California Santa Barbara,UnitedStates,1979,0,0
17166,Kenneth  Moore,Marvin David Marcus,Determinantal Inequalities,University of California Santa Barbara,UnitedStates,1980,0,0
17167,Kent  Kidman,Marvin David Marcus,Stochastic Matrices And Unitarily Invariant Norms,University of California Santa Barbara,UnitedStates,1983,0,0
17168,Clay  Fickle,Kenneth  Millett,Knots Z-Homology 3 Spheres And Contractible 4 Manifolds,University of California Santa Barbara,UnitedStates,1981,0,0
17169,Chih-Chy  Fwu,John Douglas Moore,Total Curvatures Of Submanifold In Compact Symmetric Spaces Of Rank One,University of California Santa Barbara,UnitedStates,1978,0,0
17170,Thomas  Schulte,John Douglas Moore,Minimal Surfaces Gauss Map Second Variation And Applications To Topology,University of California Santa Barbara,UnitedStates,1985,0,0
17171,Benjamin  Lorica,John Douglas Moore,Differential Geometry And Orbits In Mechanical Systems,University of California Santa Barbara,UnitedStates,1992,0,0
17172,Michael Keith Mahoney,Morris  Newman,Determinants Of Integral Group Matrices,University of California Santa Barbara,UnitedStates,1979,0,0
17173,Zakhar Yurevitch Deretsky,Morris  Newman,On The Smith Normal Form For Designs,University of California Santa Barbara,UnitedStates,1983,0,0
17174,Gregory Lea Wilson,Morris  Newman,A Family Of Modular Functions: Construction And Computer Application,University of California Santa Barbara,UnitedStates,1983,0,0
17175,Shu-Chu  Chang,Morris  Newman,Two-Sided Equivalence With Respect To Subgroups Of The Modular Group,University of California Santa Barbara,UnitedStates,1990,0,0
17176,Michael  Grady,Morris  Newman,Congruence Patterns In Group Theoretic Counting Functions,University of California Santa Barbara,UnitedStates,1992,0,0
17177,Lindsey Lu Bramlett,Morris  Newman,Construction Of Modular Functions On Certain Subgroups Of The Modular Group,University of California Santa Barbara,UnitedStates,1993,0,0
17178,Matthew Thomas Lazar,Morris  Newman,Two -Sided Equivalence Double Cosets,University of California Santa Barbara,UnitedStates,1994,0,0
17179,Cynthia Jean Wyels,Morris  Newman,Isomorphism Problems In A Matrix Setting,University of California Santa Barbara,UnitedStates,1994,0,0
17180,Hasan  Celik,David Lewis Outcalt,Anti-Flexible Rings,University of California Santa Barbara,UnitedStates,1971,0,0
17181,Daniella  Bekiranov,Gustavo  Ponce,Well-Posedness Of Nonlinear Evolution Equations,University of California Santa Barbara,UnitedStates,1996,0,0
17182,James  Womack,James Byron Robertson,Stationary Pair-Wise Independent Stochastic Processes,University of California Santa Barbara,UnitedStates,1984,0,0
17183,Samuel  Fairchild,Alex F. T. W. Rosenberg,Ring Theory Of Witt Rings Of Higher Level,University of California Santa Barbara,UnitedStates,1994,0,0
17184,Laura  Person,Martin George Scharlemann,A Piece-Wise Linear Proof That The Singular Norm Is The Thurston Norm,University of California Santa Barbara,UnitedStates,1988,0,0
17185,Mario  Eudave-Munoz,Martin George Scharlemann,Band Sums Of Knots And Composite Links The Cabling Conjecture For Strongly Invertible Knots,University of California Santa Barbara,UnitedStates,1990,0,0
17186,Helmut  Doll,Martin George Scharlemann,A Generalization Of Bridge Number To Links In Arbitrary Three Manifolds,University of California Santa Barbara,UnitedStates,1992,0,0
17187,Jennifer Carol Schultens,Martin George Scharlemann,Classification of Heegaard Splittings for Some Seifert Manifolds,University of California Santa Barbara,UnitedStates,1993,4,4
17188,Hway-Zean  Kowng,Martin George Scharlemann,Straightening Tori In Heegaard Splittings Via Stabilizations,University of California Santa Barbara,UnitedStates,1994,0,0
17189,Lori  Carmack,Thomas C. Sideris,A Boundary Free Numerical Study Of The Axisymmetric Incompressible Euler Equations,University of California Santa Barbara,UnitedStates,1996,0,0
17190,Daniel  Randtke,Stephen  Simons,Nuclear Spaces And Their Associated Semi-Norms,University of California Santa Barbara,UnitedStates,1970,0,0
17191,Thomas  Leih,Stephen  Simons,Splitting Quasinorms And Ideal S Of Operators,University of California Santa Barbara,UnitedStates,1973,0,0
17192,Brian  Rodrigues,Stephen  Simons,Fenchel Duality In Frechet Spaces Borel Graph And Multifunctions,University of California Santa Barbara,UnitedStates,1987,0,0
17193,Joseph  Bellenger,Stephen  Simons,Zeros Of Strict Multifunctions On Paracompact Convex Spaces,University of California Santa Barbara,UnitedStates,1987,0,0
